transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,device_id,ip_address,is_fraud,out_degree,in_degree,total_sent,total_received,avg_sent,shared_device_count,shared_ip_count,fraud_out,fraud_in,total_degree
TXN00002117,2024-12-20 05:04:18,ACC000982,ACC000426,113.86,CASH_OUT,fc256f75-429a,192.168.117.205,0,12,15,3204.83,6403.539999999999,267.06916666666666,11,12,0,0,27
TXN00002118,2024-08-09 00:58:58,ACC000815,ACC000483,181.78,PAYMENT,5b538758-bfaa,192.168.239.195,0,14,7,4745.929999999999,3999.4900000000002,338.99499999999995,14,12,0,0,21
TXN00002119,2024-02-29 20:43:21,ACC000289,ACC000707,270.3,DEBIT,e08ca288-dfcf,192.168.17.246,0,9,14,4850.210000000001,4219.02,538.9122222222222,9,9,0,0,23
TXN00002120,2024-08-12 07:34:48,ACC000754,ACC000758,32346.3,DEBIT,bee5ed43-100e,192.168.127.94,1,17,15,251247.87999999998,222401.98,14779.287058823531,13,16,10,6,32
TXN00002121,2024-01-30 16:05:19,ACC000103,ACC000812,476.78,DEBIT,fc36948c-bf26,192.168.63.202,0,12,8,9797.36,5290.41,816.4466666666667,12,12,0,0,20
TXN00002122,2024-01-22 12:37:39,ACC000310,ACC000240,252.09,TRANSFER,989f57d1-0f5d,192.168.112.238,0,7,8,4597.5599999999995,6815.110000000001,656.7942857142857,7,7,0,0,15
TXN00002123,2024-02-24 23:04:43,ACC000018,ACC000367,485.21,PAYMENT,35b23ab7-de30,192.168.126.177,0,8,3,2230.25,2114.32,278.78125,8,8,0,0,11
TXN00002124,2024-01-26 23:05:41,ACC000178,ACC000847,1833.19,TRANSFER,c2eeffdb-cd9f,192.168.130.33,0,6,7,4456.92,3471.17,742.8199999999999,6,6,0,0,13
TXN00002125,2024-06-27 22:55:51,ACC000345,ACC000440,820.42,PAYMENT,3e76be9f-4455,192.168.186.184,0,14,12,7476.379999999999,6618.039999999999,534.0271428571428,14,13,0,0,26
TXN00002126,2024-01-18 13:25:50,ACC000123,ACC000575,60.25,CASH_OUT,d6baa7b4-680a,192.168.200.11,0,12,7,7391.28,2321.78,615.94,12,12,0,0,19
TXN00002127,2024-01-20 03:28:09,ACC000348,ACC000803,731.43,TRANSFER,6e4a3c3b-9fe6,192.168.93.152,0,25,22,310351.62,216248.88999999996,12414.0648,23,25,12,8,47
TXN00002128,2024-05-17 01:54:08,ACC000788,ACC000898,45.65,PAYMENT,d8863690-43e7,192.168.153.8,0,5,14,1028.6,5639.98,205.72,5,5,0,0,19
TXN00002129,2024-12-27 16:28:52,ACC000873,ACC000706,155.44,TRANSFER,fc49eab6-a425,192.168.80.28,0,11,5,3971.3599999999997,1825.6799999999998,361.0327272727273,11,11,0,0,16
TXN00002130,2024-06-07 15:08:00,ACC000723,ACC000051,457.31,DEBIT,4389c4b3-72f8,192.168.238.4,0,20,5,7604.27,1238.57,380.21349999999995,18,20,0,0,25
TXN00002131,2024-03-09 23:56:36,ACC000985,ACC000861,523.61,TRANSFER,b1948c6c-75f9,192.168.139.40,0,8,8,4461.419999999999,2632.88,557.6775,8,8,0,0,16
TXN00002132,2024-05-11 12:56:42,ACC000800,ACC000625,102.88,TRANSFER,78592a14-5b3c,192.168.254.197,0,12,8,5258.13,1941.37,438.1775,12,12,0,0,20
TXN00002133,2024-02-27 23:10:51,ACC000843,ACC000575,802.24,TRANSFER,c636bc8b-a263,192.168.44.149,0,15,12,7252.6900000000005,8726.029999999999,483.51266666666675,14,14,0,0,27
TXN00002134,2024-02-18 15:22:03,ACC000171,ACC000645,379.23,PAYMENT,cf8f74b7-a210,192.168.129.168,0,11,14,6524.429999999999,7782.469999999999,593.1299999999999,11,10,0,0,25
TXN00002135,2024-02-15 21:20:25,ACC000616,ACC000692,28776.53,DEBIT,b138ec9d-22bc,192.168.110.204,1,12,31,142031.34999999998,412814.91,11835.945833333333,12,11,7,14,43
TXN00002136,2024-02-17 11:12:24,ACC000780,ACC000518,612.38,TRANSFER,79a469fd-934f,192.168.226.24,0,12,7,4446.610000000001,5831.91,370.5508333333333,12,11,0,0,19
TXN00002137,2024-05-08 11:47:15,ACC000157,ACC000662,1302.39,PAYMENT,6db1c0a8-0fc2,192.168.27.23,0,11,13,6870.1,8459.09,624.5545454545454,11,11,0,0,24
TXN00002138,2024-08-27 20:48:25,ACC000125,ACC000868,204.64,DEBIT,7625e422-25ec,192.168.184.78,0,10,9,4791.95,2621.3300000000004,479.195,10,10,0,0,19
TXN00002139,2024-08-18 00:00:59,ACC000787,ACC000006,175.65,DEBIT,df5062b0-1f38,192.168.220.204,0,10,9,3970.45,3812.6200000000003,397.045,9,10,0,0,19
TXN00002140,2024-07-19 10:28:17,ACC000349,ACC000293,1403.76,TRANSFER,555224e1-73dc,192.168.24.80,0,13,10,9203.63,6924.869999999999,707.9715384615383,13,13,0,0,23
TXN00002141,2024-04-14 19:02:21,ACC000272,ACC000381,1460.84,DEBIT,dc25df23-87a4,192.168.17.211,0,7,6,4339.57,2562.7599999999998,619.9385714285714,7,7,0,0,13
TXN00002142,2024-10-02 08:49:02,ACC000369,ACC000644,845.64,PAYMENT,3be95e68-baad,192.168.218.144,0,16,8,10016.24,4952.55,626.015,15,16,0,0,24
TXN00002143,2024-09-29 17:26:33,ACC000771,ACC000542,14.31,PAYMENT,1dc4c9d4-5baa,192.168.81.246,0,5,9,2009.63,2909.25,401.92600000000004,5,5,0,0,14
TXN00002144,2024-08-01 04:15:48,ACC000141,ACC000821,31.46,DEBIT,4513b375-5a37,192.168.66.182,0,10,12,3708.5699999999997,5412.009999999999,370.85699999999997,10,10,0,0,22
TXN00002145,2024-12-17 15:58:59,ACC000919,ACC000469,67.18,CASH_OUT,2d06eeba-b20a,192.168.110.37,0,4,7,1154.7,2380.7900000000004,288.675,4,4,0,0,11
TXN00002146,2024-10-07 19:19:49,ACC000966,ACC000030,462.57,TRANSFER,817c9e4b-a7e1,192.168.175.121,0,5,7,3106.52,2198.61,621.304,5,5,0,0,12
TXN00002147,2024-07-17 03:45:49,ACC000734,ACC000825,233.77,TRANSFER,2d06eeba-b20a,192.168.63.202,0,12,10,5308.54,9397.130000000001,442.3783333333334,12,12,0,0,22
TXN00002148,2024-11-08 07:06:13,ACC000086,ACC000346,261.83,PAYMENT,2854d341-71ed,192.168.116.68,0,7,9,3249.3500000000004,4905.5199999999995,464.1928571428571,7,7,0,0,16
TXN00002149,2024-08-31 10:42:56,ACC000444,ACC000062,229.32,TRANSFER,32c4d2b1-6055,192.168.227.39,0,7,6,2046.67,4714.330000000001,292.38142857142856,7,7,0,0,13
TXN00002150,2024-11-07 17:49:02,ACC000676,ACC000944,68.01,TRANSFER,10fc103d-9c3a,192.168.84.58,0,11,9,6044.04,5759.540000000001,549.4581818181817,11,11,0,0,20
TXN00002151,2024-12-16 04:43:54,ACC000646,ACC000730,51.28,CASH_OUT,80292516-f1d4,192.168.132.73,0,13,11,5093.360000000001,4341.9,391.796923076923,13,12,0,0,24
TXN00002152,2024-10-03 21:20:37,ACC000429,ACC000411,263.95,CASH_OUT,2432bbca-ed85,192.168.23.190,0,23,21,249166.83,265056.88,10833.340434782609,23,22,9,11,44
TXN00002153,2024-10-10 10:58:20,ACC000738,ACC000760,371.66,CASH_OUT,2854d341-71ed,192.168.1.245,0,13,12,6367.799999999998,4063.55,489.8307692307692,12,13,0,0,25
TXN00002154,2024-01-22 00:46:53,ACC000008,ACC000846,1393.34,PAYMENT,5eac71dd-2dc7,192.168.184.36,0,8,8,4536.27,4876.24,567.03375,8,8,0,0,16
TXN00002155,2024-12-17 17:23:01,ACC000717,ACC000413,1793.59,PAYMENT,5e020170-ca5e,192.168.36.141,0,9,10,7976.780000000001,5389.15,886.3088888888888,9,9,0,0,19
TXN00002156,2024-09-07 09:46:34,ACC000908,ACC000557,270.94,DEBIT,277897b3-6bc7,192.168.81.246,0,7,14,4094.1,8460.19,584.8714285714285,7,7,0,0,21
TXN00002157,2024-09-25 08:12:34,ACC000714,ACC000353,31.05,PAYMENT,2f2e9ac5-f84c,192.168.194.246,0,18,19,150245.90000000002,189943.65999999997,8346.994444444445,18,18,5,7,37
TXN00002158,2024-10-05 15:16:14,ACC000902,ACC000308,37.69,CASH_OUT,1597ed5b-09b1,192.168.214.114,0,11,8,5702.4,3747.61,518.4000000000001,11,10,0,0,19
TXN00002159,2024-10-09 17:47:27,ACC000399,ACC000742,648.67,PAYMENT,1ddd01b6-b1da,192.168.96.67,0,8,7,4316.04,2583.9599999999996,539.505,8,8,0,0,15
TXN00002160,2024-11-17 18:29:37,ACC000532,ACC000553,305.35,TRANSFER,e855e7c2-f50d,192.168.120.179,0,15,5,11464.32,1624.74,764.288,15,15,0,0,20
TXN00002161,2024-02-25 12:15:44,ACC000523,ACC000565,40.7,CASH_OUT,258b1f30-81ae,192.168.113.88,0,13,10,7052.26,7383.470000000001,542.4815384615384,13,13,0,0,23
TXN00002162,2024-04-10 13:28:29,ACC000775,ACC000650,1552.19,TRANSFER,1f08b355-06ec,192.168.134.247,0,16,8,9149.44,2592.4,571.84,15,16,0,0,24
TXN00002163,2024-06-27 10:52:40,ACC000911,ACC000815,179.79,CASH_OUT,4023875c-35d7,192.168.2.227,0,12,7,4345.88,3959.4799999999996,362.15666666666664,12,12,0,0,19
TXN00002164,2024-12-13 14:07:11,ACC000247,ACC000852,651.14,DEBIT,6602e554-c5c3,192.168.110.168,0,11,6,7347.16,2496.96,667.9236363636363,11,10,0,0,17
TXN00002165,2024-03-27 21:46:15,ACC000517,ACC000113,473.43,CASH_OUT,fb8562dc-bd8f,192.168.114.58,0,25,9,327919.82,82661.21,13116.792800000001,22,22,13,4,34
TXN00002166,2024-09-19 15:28:37,ACC000265,ACC000642,374.15,TRANSFER,555224e1-73dc,192.168.239.39,0,8,8,3228.14,3580.09,403.5175,8,8,0,0,16
TXN00002167,2024-07-03 22:26:27,ACC000048,ACC000774,968.19,TRANSFER,2f2e9ac5-f84c,192.168.73.210,0,5,15,3725.9300000000003,5735.180000000001,745.186,4,4,0,0,20
TXN00002168,2024-01-25 16:31:20,ACC000459,ACC000305,322.78,TRANSFER,a57cc7b7-5b8b,192.168.187.189,0,23,15,301972.7,215396.09,13129.247826086958,22,22,10,6,38
TXN00002169,2024-03-25 06:49:34,ACC000464,ACC000347,851.13,PAYMENT,7809e222-aafa,192.168.71.34,0,17,14,11883.66,8017.57,699.0388235294117,17,16,0,0,31
TXN00002170,2024-01-14 10:21:45,ACC000358,ACC000306,876.09,PAYMENT,e855e7c2-f50d,192.168.161.74,0,7,10,4043.86,4535.110000000001,577.6942857142857,7,7,0,0,17
TXN00002171,2024-04-28 14:18:30,ACC000731,ACC000386,117.38,PAYMENT,e10d3388-048f,192.168.187.189,0,9,4,2959.8100000000004,656.28,328.86777777777775,9,8,0,0,13
TXN00002172,2024-08-10 11:07:21,ACC000107,ACC000335,25.85,PAYMENT,2d06eeba-b20a,192.168.72.6,0,11,8,4558.95,1324.02,414.45,11,11,0,0,19
TXN00002173,2024-09-05 17:54:08,ACC000842,ACC000797,59.52,TRANSFER,632de34a-57af,192.168.4.192,0,10,14,2610.03,5471.210000000001,261.003,9,10,0,0,24
TXN00002174,2024-01-30 04:58:12,ACC000150,ACC000728,1001.16,DEBIT,1bda6358-448e,192.168.106.51,0,12,11,8716.949999999999,4715.62,726.4124999999999,12,12,0,0,23
TXN00002175,2024-09-06 19:25:13,ACC000083,ACC000094,607.41,PAYMENT,64030d45-4d33,192.168.20.25,0,9,12,4080.45,3768.6900000000005,453.3833333333333,9,9,0,0,21
TXN00002176,2024-05-30 20:26:32,ACC000487,ACC000219,1689.57,CASH_OUT,5e020170-ca5e,192.168.70.160,0,10,7,5166.41,2945.66,516.6410000000001,10,9,0,0,17
TXN00002177,2024-10-24 13:57:22,ACC000693,ACC000538,2589.95,DEBIT,cdcf571a-c7fd,192.168.92.210,0,9,10,8236.75,4969.0,915.1944444444445,9,9,0,0,19
TXN00002178,2024-10-19 11:32:23,ACC000892,ACC000270,316.26,DEBIT,f7cc485b-86ee,192.168.168.37,0,9,7,3717.67,2618.67,413.07444444444445,9,9,0,0,16
TXN00002179,2024-05-13 02:54:57,ACC000450,ACC000705,337.84,DEBIT,44b1e350-e3bc,192.168.226.24,0,8,8,3354.94,2421.87,419.3675,8,8,0,0,16
TXN00002180,2024-01-14 16:59:20,ACC000843,ACC000166,1076.84,PAYMENT,eb20f763-5ad3,192.168.44.149,0,15,12,7252.6900000000005,8726.029999999999,483.51266666666675,14,14,0,0,27
TXN00002181,2024-05-19 18:02:06,ACC000496,ACC000728,76.52,TRANSFER,e82e9dd6-8fb5,192.168.230.94,0,11,6,4424.889999999999,2430.5299999999997,402.26272727272726,11,11,0,0,17
TXN00002182,2024-12-29 08:48:33,ACC000711,ACC000217,215.88,TRANSFER,c7085917-e7f2,192.168.24.165,0,13,9,7284.630000000001,4038.67,560.3561538461538,13,13,0,0,22
TXN00002183,2024-02-02 23:14:18,ACC000764,ACC000160,163.21,TRANSFER,d61d5eab-1f42,192.168.60.77,0,13,17,8455.58,7735.600000000001,650.4292307692309,13,13,0,0,30
TXN00002184,2024-09-26 05:04:46,ACC000616,ACC000872,239.7,TRANSFER,7c3d24ce-0bfd,192.168.139.40,0,12,31,142031.34999999998,412814.91,11835.945833333333,12,11,7,14,43
TXN00002185,2024-05-03 16:10:47,ACC000378,ACC000585,1354.84,PAYMENT,cf350dc9-b1fc,192.168.127.94,0,9,12,6460.83,7740.979999999999,717.87,9,9,0,0,21
TXN00002186,2024-02-18 08:16:27,ACC000120,ACC000380,1950.76,CASH_OUT,05fd3a57-1932,192.168.174.160,0,10,4,8220.33,2150.51,822.033,10,10,0,0,14
TXN00002187,2024-08-09 05:31:06,ACC000301,ACC000497,60.71,PAYMENT,bc1dd77a-372b,192.168.127.127,0,7,13,3905.6600000000003,7134.7699999999995,557.9514285714286,7,7,0,0,20
TXN00002188,2024-11-27 03:36:47,ACC000145,ACC000802,887.41,TRANSFER,20b4f1a8-2067,192.168.187.69,0,17,10,9131.63,4420.46,537.154705882353,17,16,0,0,27
TXN00002189,2024-09-07 00:13:04,ACC000959,ACC000915,316.56,CASH_OUT,05fd3a57-1932,192.168.152.141,0,8,9,2597.98,4332.21,324.7475,8,8,0,0,17
TXN00002190,2024-10-04 12:00:41,ACC000220,ACC000187,415.42,TRANSFER,6da048e4-5fbb,192.168.45.125,0,24,13,325599.0800000001,128882.09,13566.628333333334,22,23,11,5,37
TXN00002191,2024-10-08 20:12:11,ACC000125,ACC000560,48.42,TRANSFER,c97c3221-ad4e,192.168.226.17,0,10,9,4791.95,2621.3300000000004,479.195,10,10,0,0,19
TXN00002192,2024-10-30 01:50:17,ACC000427,ACC000492,39.57,DEBIT,a57cc7b7-5b8b,192.168.128.199,0,9,6,4852.259999999999,3383.84,539.14,8,9,0,0,15
TXN00002193,2024-07-04 08:40:43,ACC000921,ACC000345,1367.6,PAYMENT,c02a2f66-e4b0,192.168.24.165,0,14,13,7870.959999999999,6988.26,562.2114285714287,14,14,0,0,27
TXN00002194,2024-09-18 12:53:31,ACC000780,ACC000141,385.5,DEBIT,555224e1-73dc,192.168.248.59,0,12,7,4446.610000000001,5831.91,370.5508333333333,12,11,0,0,19
TXN00002195,2024-05-01 23:47:57,ACC000779,ACC000460,64.84,PAYMENT,3be95e68-baad,192.168.139.45,0,10,7,4975.56,3335.7,497.5559999999999,10,10,0,0,17
TXN00002196,2024-05-08 00:25:45,ACC000887,ACC000745,826.9,DEBIT,55d44f49-5f40,192.168.17.246,0,12,8,8360.85,3250.78,696.7375,12,12,0,0,20
TXN00002197,2024-02-11 21:42:26,ACC000396,ACC000238,319.23,TRANSFER,e44e0972-f477,192.168.196.183,0,7,10,1231.75,4072.3,175.96428571428572,7,7,0,0,17
TXN00002198,2024-03-04 12:07:51,ACC000981,ACC000686,97.38,CASH_OUT,817c9e4b-a7e1,192.168.187.189,0,12,13,5295.349999999999,7149.01,441.2791666666667,11,12,0,0,25
TXN00002199,2024-05-05 17:12:30,ACC000661,ACC000090,56.69,TRANSFER,4c055028-d9dc,192.168.56.227,0,15,3,4639.110000000001,1530.33,309.274,15,13,0,0,18
TXN00002200,2024-07-10 18:23:22,ACC000585,ACC000645,318.67,CASH_OUT,eda3e22c-06cb,192.168.56.227,0,14,10,7039.38,5040.37,502.8128571428571,14,13,0,0,24
TXN00002201,2024-05-02 01:16:43,ACC000574,ACC000660,593.97,TRANSFER,053d265a-683b,192.168.36.141,0,20,22,175734.66999999998,356484.8000000001,8786.7335,18,20,8,12,42
TXN00002202,2024-08-26 11:28:16,ACC000197,ACC000978,30.39,TRANSFER,ac717d81-e3d1,192.168.119.199,0,6,12,2302.63,4789.7300000000005,383.7716666666667,6,6,0,0,18
TXN00002203,2024-11-18 20:33:16,ACC000980,ACC000583,678.31,DEBIT,e10d3388-048f,192.168.61.173,0,24,15,335398.7800000001,186431.91999999998,13974.949166666667,21,21,10,7,39
TXN00002204,2024-06-21 18:38:32,ACC000514,ACC000918,341.59,PAYMENT,937c677f-c5c4,192.168.235.189,0,13,8,7446.450000000001,2927.75,572.8038461538462,12,13,0,0,21
TXN00002205,2024-08-22 19:04:37,ACC000985,ACC000019,145.95,PAYMENT,05dd7418-be8a,192.168.81.246,0,8,8,4461.419999999999,2632.88,557.6775,8,8,0,0,16
TXN00002206,2024-07-26 02:28:53,ACC000251,ACC000849,1344.42,DEBIT,cc2bfbd8-8419,192.168.6.181,0,14,10,5600.639999999999,5296.960000000001,400.0457142857142,14,14,0,0,24
TXN00002207,2024-09-15 03:18:24,ACC000086,ACC000826,315.09,CASH_OUT,fd2aa90d-198b,192.168.169.171,0,7,9,3249.3500000000004,4905.5199999999995,464.1928571428571,7,7,0,0,16
TXN00002208,2024-02-06 12:55:24,ACC000411,ACC000603,16.82,TRANSFER,a29db1b6-69e2,192.168.45.125,0,6,11,2765.3500000000004,5062.9,460.8916666666667,6,6,0,0,17
TXN00002209,2024-08-15 10:02:25,ACC000348,ACC000447,49.98,TRANSFER,3681ba10-2c26,192.168.201.114,0,25,22,310351.62,216248.88999999996,12414.0648,23,25,12,8,47
TXN00002210,2024-10-26 14:01:38,ACC000880,ACC000540,769.91,CASH_OUT,de05dbfa-5fef,192.168.244.23,0,15,13,7631.27,7834.11,508.7513333333334,15,14,0,0,28
TXN00002211,2024-06-20 14:52:49,ACC000093,ACC000117,217.23,PAYMENT,03b97897-00a5,192.168.119.199,0,14,11,9641.53,5304.550000000001,688.6807142857143,14,14,0,0,25
TXN00002212,2024-08-07 14:21:07,ACC000030,ACC000104,34070.53,TRANSFER,a29db1b6-69e2,192.168.23.141,1,20,18,268147.54,164596.00000000003,13407.376999999999,16,18,9,7,38
TXN00002213,2024-07-30 13:53:10,ACC000157,ACC000314,485.41,PAYMENT,7c3d24ce-0bfd,192.168.252.237,0,11,13,6870.1,8459.09,624.5545454545454,11,11,0,0,24
TXN00002214,2024-05-01 05:20:58,ACC000060,ACC000629,593.14,TRANSFER,55d44f49-5f40,192.168.214.99,0,9,10,4355.87,5421.890000000001,483.98555555555555,9,9,0,0,19
TXN00002215,2024-08-09 13:14:11,ACC000730,ACC000059,200.14,TRANSFER,a71524df-57c9,192.168.86.244,0,13,10,6170.259999999999,3528.2000000000003,474.6353846153846,13,13,0,0,23
TXN00002216,2024-08-20 13:04:10,ACC000327,ACC000145,301.82,CASH_OUT,bbb0a032-89e2,192.168.37.161,0,11,10,4231.110000000001,3985.99,384.6463636363636,11,11,0,0,21
TXN00002217,2024-02-10 13:32:40,ACC000264,ACC000384,164.99,PAYMENT,cf8f74b7-a210,192.168.102.209,0,9,9,4269.03,4056.7999999999997,474.33666666666664,9,9,0,0,18
TXN00002218,2024-06-23 09:26:54,ACC000245,ACC000770,40.3,PAYMENT,e41390c5-c4e4,192.168.92.210,0,4,11,1386.68,2678.2,346.6700000000001,4,4,0,0,15
TXN00002219,2024-03-15 17:12:19,ACC000504,ACC000520,480.64,DEBIT,e933dfd0-09f7,192.168.44.149,0,11,9,3851.9300000000003,3422.41,350.17545454545456,11,11,0,0,20
TXN00002220,2024-04-23 17:14:57,ACC000972,ACC000117,504.29,CASH_OUT,31b94422-5f36,192.168.114.58,0,9,10,5006.929999999999,5276.3099999999995,556.3255555555556,9,9,0,0,19
TXN00002221,2024-05-18 19:30:31,ACC000475,ACC000566,366.66,DEBIT,7c3d24ce-0bfd,192.168.23.141,0,10,12,4756.25,6047.4,475.62500000000006,9,10,0,0,22
TXN00002222,2024-01-16 08:11:18,ACC000029,ACC000417,28.16,TRANSFER,59c108e8-4e12,192.168.62.29,0,11,10,2644.2799999999997,3676.96,240.38909090909092,11,11,0,0,21
TXN00002223,2024-02-12 22:27:58,ACC000275,ACC000567,80.92,TRANSFER,20b4f1a8-2067,192.168.230.65,0,13,12,7181.01,4060.12,552.3853846153845,13,12,0,0,25
TXN00002224,2024-12-18 18:19:54,ACC000252,ACC000781,295.8,PAYMENT,d8863690-43e7,192.168.79.210,0,10,11,5272.589999999999,4916.22,527.259,10,10,0,0,21
TXN00002225,2024-09-12 08:24:22,ACC000311,ACC000581,52.05,TRANSFER,7c3d24ce-0bfd,192.168.139.45,0,6,12,1085.94,5271.490000000001,180.98999999999998,6,6,0,0,18
TXN00002226,2024-10-10 15:51:29,ACC000866,ACC000651,881.34,PAYMENT,c2eeffdb-cd9f,192.168.203.200,0,8,14,3519.51,7886.819999999999,439.93874999999997,8,7,0,0,22
TXN00002227,2024-03-16 04:01:50,ACC000382,ACC000553,43.04,PAYMENT,acea1d42-22e1,192.168.254.197,0,12,17,5326.55,7164.470000000001,443.8791666666666,12,12,0,0,29
TXN00002228,2024-10-31 03:13:35,ACC000284,ACC000733,11226.68,TRANSFER,49b9da55-b3f5,192.168.139.40,1,17,28,273517.96,482236.39,16089.291764705884,17,16,10,18,45
TXN00002229,2024-04-07 18:08:11,ACC000001,ACC000832,473.32,CASH_OUT,850a72ee-f3e7,192.168.192.153,0,9,11,7545.9000000000015,4881.589999999999,838.4333333333333,9,8,0,0,20
TXN00002230,2024-11-17 16:57:54,ACC000668,ACC000995,90.58,TRANSFER,4c055028-d9dc,192.168.22.196,0,7,4,3296.69,2349.61,470.9557142857143,7,7,0,0,11
TXN00002231,2024-09-19 13:46:13,ACC000955,ACC000943,249.62,CASH_OUT,34c0de9c-c58a,192.168.88.111,0,10,11,7331.410000000001,4819.98,733.1409999999998,10,9,0,0,21
TXN00002232,2024-12-16 19:52:12,ACC000859,ACC000696,785.93,PAYMENT,6078e6c8-201f,192.168.229.127,0,11,4,8880.03,770.46,807.2754545454544,11,11,0,0,15
TXN00002233,2024-07-22 14:54:26,ACC000599,ACC000860,146.65,TRANSFER,60642c3e-7a0a,192.168.253.216,0,6,7,1159.0500000000002,2443.88,193.175,6,6,0,0,13
TXN00002234,2024-08-05 00:34:31,ACC000165,ACC000756,280.49,TRANSFER,fd2aa90d-198b,192.168.138.120,0,7,14,3150.36,10317.84,450.0514285714286,7,7,0,0,21
TXN00002235,2024-07-13 13:33:31,ACC000307,ACC000091,242.8,TRANSFER,e44e0972-f477,192.168.38.226,0,16,16,5778.92,6990.76,361.1825,15,16,0,0,32
TXN00002236,2024-06-18 23:58:55,ACC000754,ACC000781,38608.59,DEBIT,49b9da55-b3f5,192.168.226.17,1,17,15,251247.87999999998,222401.98,14779.287058823531,13,16,10,6,32
TXN00002237,2024-06-23 03:33:02,ACC000215,ACC000625,233.49,CASH_OUT,555224e1-73dc,192.168.237.220,0,9,5,2256.16,1753.6,250.68444444444444,9,9,0,0,14
TXN00002238,2024-03-02 19:04:13,ACC000905,ACC000698,493.5,CASH_OUT,fea98217-147f,192.168.248.59,0,7,9,4110.32,2941.5000000000005,587.1885714285714,7,7,0,0,16
TXN00002239,2024-02-11 14:59:15,ACC000770,ACC000724,16.06,PAYMENT,0d21b4b0-c079,192.168.88.111,0,7,10,5922.5,4595.01,846.0714285714286,7,7,0,0,17
TXN00002240,2024-12-28 05:56:17,ACC000678,ACC000329,266.26,DEBIT,fea98217-147f,192.168.198.169,0,12,9,8652.59,4824.089999999999,721.0491666666667,12,11,0,0,21
TXN00002241,2024-03-24 06:47:33,ACC000982,ACC000613,646.48,PAYMENT,19c4c7c6-a20d,192.168.51.24,0,12,15,3204.83,6403.539999999999,267.06916666666666,11,12,0,0,27
TXN00002242,2024-07-20 17:18:48,ACC000661,ACC000944,409.77,DEBIT,07e6a2c8-6571,192.168.169.171,0,15,3,4639.110000000001,1530.33,309.274,15,13,0,0,18
TXN00002243,2024-03-24 07:14:07,ACC000004,ACC000923,2225.12,PAYMENT,74d3a1e7-084a,192.168.230.65,0,14,5,8507.1,1916.73,607.65,14,14,0,0,19
TXN00002244,2024-09-09 20:24:55,ACC000423,ACC000569,59.83,DEBIT,be6c83b1-29ae,192.168.215.226,0,8,6,4375.34,2254.07,546.9175,8,8,0,0,14
TXN00002245,2024-06-21 02:03:40,ACC000780,ACC000402,17.5,TRANSFER,0a8808f4-2ff7,192.168.42.192,0,12,7,4446.610000000001,5831.91,370.5508333333333,12,11,0,0,19
TXN00002246,2024-04-06 10:19:08,ACC000551,ACC000031,553.25,TRANSFER,0ada9503-596c,192.168.206.147,0,5,11,2829.7300000000005,4211.37,565.9460000000001,5,5,0,0,16
TXN00002247,2024-11-27 13:49:29,ACC000361,ACC000995,397.28,CASH_OUT,c02a2f66-e4b0,192.168.195.148,0,13,8,6475.4,2875.58,498.1076923076924,12,13,0,0,21
TXN00002248,2024-05-06 15:59:28,ACC000396,ACC000181,62.4,TRANSFER,a33553bb-0da7,192.168.4.172,0,7,10,1231.75,4072.3,175.96428571428572,7,7,0,0,17
TXN00002249,2024-03-17 23:10:12,ACC000142,ACC000718,24360.19,DEBIT,4e84114f-a579,192.168.199.163,1,17,19,243480.07999999996,283390.64,14322.357647058825,14,16,12,10,36
TXN00002250,2024-08-21 23:43:25,ACC000009,ACC000226,36.16,CASH_OUT,c850ebc6-2838,192.168.134.247,0,12,10,5188.8099999999995,3975.92,432.40083333333337,12,12,0,0,22
TXN00002251,2024-11-09 22:33:51,ACC000696,ACC000943,408.7,PAYMENT,c8165ad5-35ee,192.168.126.177,0,8,11,2753.48,4665.59,344.18500000000006,7,8,0,0,19
TXN00002252,2024-01-06 06:26:55,ACC000092,ACC000835,385.14,CASH_OUT,949823c0-869e,192.168.81.28,0,13,9,6754.700000000001,5741.92,519.5923076923078,11,13,0,0,22
TXN00002253,2024-03-22 15:33:15,ACC000827,ACC000735,149.13,DEBIT,a16874e1-a2e5,192.168.62.29,0,10,9,5229.2699999999995,5350.160000000001,522.9269999999999,10,10,0,0,19
TXN00002254,2024-03-28 20:07:28,ACC000990,ACC000371,353.5,DEBIT,5d839766-3ae6,192.168.70.104,0,9,11,5135.35,4890.3099999999995,570.5944444444444,9,8,0,0,20
TXN00002255,2024-04-18 12:05:21,ACC000926,ACC000720,672.5,PAYMENT,cc2bfbd8-8419,192.168.169.171,0,5,14,1443.5500000000002,5454.95,288.71000000000004,5,5,0,0,19
TXN00002256,2024-05-20 17:28:18,ACC000654,ACC000913,29095.05,CASH_OUT,03b97897-00a5,192.168.182.199,1,28,16,409789.91000000003,254331.10000000003,14635.353928571429,27,23,14,10,44
TXN00002257,2024-09-05 08:03:37,ACC000582,ACC000512,871.57,PAYMENT,022ad27f-f321,192.168.24.80,0,9,9,5797.1500000000015,3134.5800000000004,644.1277777777777,9,9,0,0,18
TXN00002258,2024-03-21 16:09:15,ACC000675,ACC000756,425.65,PAYMENT,362203aa-4411,192.168.230.65,0,12,8,5738.12,3030.2099999999996,478.1766666666666,12,11,0,0,20
